id,wave,sample_weight,euRefVote,riskUnemployment,satDemScot,scotReferendumIntention,Scottish,postEUref,postEUVote
23242,1,.4185306983,1,2,3,1,1,0,0
23242,4,.4185306983,1,3,3,1,1,0,0
23242,6,.4185306983,1,3,3,1,1,1,1
23299,1,.7794211874,0,5,3,0,1,0,0
23299,4,.7794211874,0,5,3,1,1,0,0
23299,6,.7794211874,0,2,4,0,1,1,0
23319,1,1.573158359,0,5,1,0,1,0,0
23319,4,1.573158359,0,4,2,0,1,0,0
23319,6,1.573158359,0,4,1,0,1,1,0
23349,1,.268687954,1,3,1,0,0,0,0
23349,4,.268687954,1,4,3,1,0,0,0
23349,6,.268687954,1,3,4,1,0,1,1
23367,1,.1695688006,1,1,2,1,1,0,0
23367,4,.1695688006,1,1,3,1,1,0,0
23367,6,.1695688006,1,2,3,1,1,1,1
23428,1,.3568271163,1,5,2,0,1,0,0
23428,4,.3568271163,1,3,2,1,1,0,0
23428,6,.3568271163,1,4,2,1,1,1,1
23439,1,.1400630517,1,3,2,0,1,0,0
23439,4,.1400630517,1,2,3,1,1,0,0
23439,6,.1400630517,1,4,2,1,1,1,1
23473,1,.2593424041,1,1,3,0,1,0,0
23473,4,.2593424041,1,1,3,1,1,0,0
23473,6,.2593424041,1,1,3,1,1,1,1
23501,1,.6544471397,0,1,1,0,0,0,0
23501,4,.6544471397,0,1,3,0,0,0,0
23501,6,.6544471397,0,1,2,0,0,1,0
23520,1,.1157423907,1,1,3,1,1,0,0
23520,4,.1157423907,1,1,3,1,1,0,0
23520,6,.1157423907,1,1,3,1,1,1,1
23525,1,.1550633953,0,1,2,1,0,0,0
23525,4,.1550633953,0,1,2,1,0,0,0
23525,6,.1550633953,0,1,1,1,0,1,0
23533,1,.0373220378,0,1,3,0,0,0,0
23533,4,.0373220378,0,1,3,0,0,0,0
23533,6,.0373220378,0,2,1,0,0,1,0
23543,1,.2530621182,1,1,3,0,1,0,0
23543,4,.2530621182,1,2,3,0,1,0,0
23543,6,.2530621182,1,2,4,1,1,1,1
23565,1,.3832617775,1,2,3,1,1,0,0
23565,4,.3832617775,1,2,3,1,1,0,0
23565,6,.3832617775,1,2,4,1,1,1,1
23613,1,.7005574037,1,1,3,1,1,0,0
23613,4,.7005574037,1,1,3,1,1,0,0
23613,6,.7005574037,1,1,4,1,1,1,1
23627,1,.8888631778,0,1,2,0,1,0,0
23627,4,.8888631778,0,1,3,0,1,0,0
23627,6,.8888631778,0,3,2,0,1,1,0
23635,1,.6619785601,0,1,4,0,1,0,0
23635,4,.6619785601,0,1,1,0,1,0,0
23635,6,.6619785601,0,1,1,0,1,1,0
23643,1,.929641698,0,2,3,0,1,0,0
23643,4,.929641698,0,1,3,0,1,0,0
23643,6,.929641698,0,2,4,0,1,1,0
23650,1,.5502256466,1,3,3,0,1,0,0
23650,4,.5502256466,1,2,2,1,1,0,0
23650,6,.5502256466,1,2,3,1,1,1,1
23691,1,.7232979817,1,2,2,0,1,0,0
23691,4,.7232979817,0,5,2,0,1,0,0
23691,6,.7232979817,1,4,2,0,1,1,1
23715,1,.1415637601,1,1,1,0,1,0,0
23715,4,.1415637601,1,1,1,0,1,0,0
23715,6,.1415637601,1,2,3,0,1,1,1
23820,1,.0877806534,0,3,2,0,1,0,0
23820,4,.0877806534,0,1,3,1,1,0,0
23820,6,.0877806534,1,1,3,1,1,1,1
23855,1,.399150555,0,5,2,1,1,0,0
23855,4,.399150555,0,4,4,1,1,0,0
23855,6,.399150555,0,5,4,1,1,1,0
23871,1,.3722631742,1,5,2,0,1,0,0
23871,4,.3722631742,1,1,3,0,1,0,0
23871,6,.3722631742,1,1,3,0,1,1,1
23882,1,.2010980972,1,2,2,0,1,0,0
23882,4,.2010980972,1,1,3,0,1,0,0
23882,6,.2010980972,1,1,2,0,1,1,1
23924,1,.2253203067,0,3,3,1,1,0,0
23924,4,.2253203067,1,1,3,1,1,0,0
23924,6,.2253203067,1,1,4,1,1,1,1
23940,1,.268687954,1,5,4,1,0,0,0
23940,4,.268687954,1,5,3,1,0,0,0
23940,6,.268687954,1,5,4,1,0,1,1
23946,1,.6629484839,1,2,3,1,1,0,0
23946,4,.6629484839,1,4,3,1,1,0,0
23946,6,.6629484839,1,3,3,1,1,1,1
23987,1,1.10723885,1,1,3,0,1,0,0
23987,4,1.10723885,1,2,1,0,1,0,0
23987,6,1.10723885,1,2,2,1,1,1,1
23994,1,.1651619228,1,1,4,0,1,0,0
23994,4,.1651619228,1,1,2,0,1,0,0
23994,6,.1651619228,1,1,4,0,1,1,1
24008,1,.352562183,1,2,4,1,1,0,0
24008,4,.352562183,1,2,3,1,1,0,0
24008,6,.352562183,1,1,4,1,1,1,1
24012,1,.1818471924,0,1,3,0,0,0,0
24012,4,.1818471924,1,1,3,0,0,0,0
24012,6,.1818471924,0,2,2,0,0,1,0
24037,1,.3559791298,1,4,3,1,1,0,0
24037,4,.3559791298,1,5,4,1,1,0,0
24037,6,.3559791298,1,4,3,1,1,1,1
24057,1,.7814109953,1,1,4,0,1,0,0
24057,4,.7814109953,1,1,4,0,1,0,0
24057,6,.7814109953,1,1,3,0,1,1,1
24094,1,.7083010155,1,5,3,0,1,0,0
24094,4,.7083010155,1,1,2,0,1,0,0
24094,6,.7083010155,1,2,2,0,1,1,1
24102,1,.2218072145,1,5,1,0,0,0,0
24102,4,.2218072145,1,5,1,0,0,0,0
24102,6,.2218072145,1,5,1,0,0,1,1
24104,1,.1724876583,0,2,3,0,0,0,0
24104,4,.1724876583,1,3,3,1,0,0,0
24104,6,.1724876583,0,1,3,1,0,1,0
24107,1,.7265235301,1,1,3,0,1,0,0
24107,4,.7265235301,1,3,3,1,1,0,0
24107,6,.7265235301,1,3,3,1,1,1,1
24127,1,2.765105943,1,2,3,0,0,0,0
24127,4,2.765105943,0,3,1,0,0,0,0
24127,6,2.765105943,1,3,2,0,0,1,1
24169,1,.399150555,1,2,2,1,1,0,0
24169,4,.399150555,1,2,3,1,1,0,0
24169,6,.399150555,0,1,1,1,1,1,0
24199,1,.4532787222,1,2,2,1,0,0,0
24199,4,.4532787222,1,2,4,1,0,0,0
24199,6,.4532787222,1,3,3,1,0,1,1
24203,1,1.148654568,0,3,1,0,1,0,0
24203,4,1.148654568,0,3,1,0,1,0,0
24203,6,1.148654568,0,3,1,0,1,1,0
24206,1,1.809776856,0,1,4,0,1,0,0
24206,4,1.809776856,0,1,3,0,1,0,0
24206,6,1.809776856,0,2,3,0,1,1,0
24208,1,.3451202184,1,1,3,1,1,0,0
24208,4,.3451202184,1,1,3,1,1,0,0
24208,6,.3451202184,1,1,3,1,1,1,1
24218,1,.2418762693,1,2,3,1,1,0,0
24218,4,.2418762693,1,2,3,1,1,0,0
24218,6,.2418762693,1,1,3,1,1,1,1
24226,1,.6524620766,1,1,3,1,1,0,0
24226,4,.6524620766,1,1,3,1,1,0,0
24226,6,.6524620766,1,1,3,1,1,1,1
24235,1,.1652570877,1,1,3,0,0,0,0
24235,4,.1652570877,1,1,3,0,0,0,0
24235,6,.1652570877,1,1,3,0,0,1,1
24246,1,.1818471924,0,1,1,0,0,0,0
24246,4,.1818471924,0,1,1,0,0,0,0
24246,6,.1818471924,0,1,2,0,0,1,0
24254,1,.0759865878,0,1,1,0,1,0,0
24254,4,.0759865878,0,1,2,0,1,0,0
24254,6,.0759865878,0,1,1,0,1,1,0
24407,1,.2069033383,1,2,4,1,1,0,0
24407,4,.2069033383,1,2,4,1,1,0,0
24407,6,.2069033383,1,2,3,1,1,1,1
24433,1,.3573088814,0,1,1,0,1,0,0
24433,4,.3573088814,0,2,1,0,1,0,0
24433,6,.3573088814,0,5,1,0,1,1,0
24479,1,.3170185729,1,2,3,1,1,0,0
24479,4,.3170185729,1,2,3,1,1,0,0
24479,6,.3170185729,1,2,3,1,1,1,1
24491,1,.6375132099,1,1,2,0,1,0,0
24491,4,.6375132099,0,1,4,0,1,0,0
24491,6,.6375132099,0,1,1,0,1,1,0
24546,1,.1464830229,1,3,3,0,0,0,0
24546,4,.1464830229,1,3,2,1,0,0,0
24546,6,.1464830229,1,5,2,1,0,1,1
24561,1,.2144818903,1,2,3,0,0,0,0
24561,4,.2144818903,1,2,3,0,0,0,0
24561,6,.2144818903,1,3,4,1,0,1,1
24566,1,.8644335511,1,4,3,1,1,0,0
24566,4,.8644335511,1,2,3,1,1,0,0
24566,6,.8644335511,1,2,4,1,1,1,1
24699,1,.2819788332,1,3,3,0,0,0,0
24699,4,.2819788332,1,2,3,1,0,0,0
24699,6,.2819788332,1,2,3,0,0,1,1
24790,1,.1471408599,1,4,3,1,0,0,0
24790,4,.1471408599,1,2,3,1,0,0,0
24790,6,.1471408599,1,2,3,1,0,1,1
24814,1,.1695688006,1,1,3,1,1,0,0
24814,4,.1695688006,1,1,3,1,1,0,0
24814,6,.1695688006,1,4,3,1,1,1,1
24826,1,.1106697018,0,5,1,1,1,0,0
24826,4,.1106697018,1,4,4,1,1,0,0
24826,6,.1106697018,0,2,3,1,1,1,0
24827,1,.2517539583,0,1,3,0,1,0,0
24827,4,.2517539583,0,1,3,0,1,0,0
24827,6,.2517539583,0,1,3,0,1,1,0
24865,1,.3706043139,1,1,4,1,0,0,0
24865,4,.3706043139,1,1,4,1,0,0,0
24865,6,.3706043139,1,1,2,1,0,1,1
24915,1,.1651619228,1,3,1,0,0,0,0
24915,4,.1651619228,1,2,3,0,0,0,0
24915,6,.1651619228,1,4,3,0,0,1,1
24916,1,.4886351969,0,2,1,0,1,0,0
24916,4,.4886351969,0,2,2,0,1,0,0
24916,6,.4886351969,1,2,2,1,1,1,1
24917,1,.2000702241,1,4,4,1,1,0,0
24917,4,.2000702241,1,5,4,1,1,0,0
24917,6,.2000702241,1,3,4,1,1,1,1
24919,1,.1636708299,1,1,3,0,1,0,0
24919,4,.1636708299,1,1,4,0,1,0,0
24919,6,.1636708299,1,1,2,0,1,1,1
24939,1,.5832346052,0,2,1,0,1,0,0
24939,4,.5832346052,0,2,1,0,1,0,0
24939,6,.5832346052,0,1,1,0,1,1,0
24983,1,.1293977141,1,3,3,1,1,0,0
24983,4,.1293977141,1,3,4,1,1,0,0
24983,6,.1293977141,1,1,4,1,1,1,1
25001,1,.09061181,1,2,3,1,1,0,0
25001,4,.09061181,1,3,3,1,1,0,0
25001,6,.09061181,1,3,3,1,1,1,1
25002,1,.8873101146,1,2,4,1,1,0,0
25002,4,.8873101146,1,1,3,1,1,0,0
25002,6,.8873101146,1,2,4,1,1,1,1
25038,1,.3441645855,0,1,4,0,1,0,0
25038,4,.3441645855,0,1,2,0,1,0,0
25038,6,.3441645855,0,1,3,0,1,1,0
25047,1,.4747863196,0,5,1,0,1,0,0
25047,4,.4747863196,0,2,1,0,1,0,0
25047,6,.4747863196,0,2,1,0,1,1,0
25089,1,.2943568673,0,2,2,0,0,0,0
25089,4,.2943568673,1,2,1,0,0,0,0
25089,6,.2943568673,0,3,3,0,0,1,0
25098,1,.2077804261,1,1,3,0,1,0,0
25098,4,.2077804261,1,1,3,0,1,0,0
25098,6,.2077804261,1,3,3,0,1,1,1
25103,1,.3292356694,1,3,1,0,1,0,0
25103,4,.3292356694,1,3,3,0,1,0,0
25103,6,.3292356694,0,1,2,0,1,1,0
25109,1,1.033473262,1,1,4,1,1,0,0
25109,4,1.033473262,1,5,4,1,1,0,0
25109,6,1.033473262,1,1,4,1,1,1,1
25156,1,.379306358,0,5,3,1,1,0,0
25156,4,.379306358,0,4,4,1,1,0,0
25156,6,.379306358,0,5,1,1,1,1,0
25168,1,.0751377651,0,5,1,0,1,0,0
25168,4,.0751377651,0,5,1,0,1,0,0
25168,6,.0751377651,1,5,1,0,1,1,1
25172,1,.4620139308,1,5,2,1,1,0,0
25172,4,.4620139308,1,4,4,1,1,0,0
25172,6,.4620139308,1,4,3,1,1,1,1
25185,1,.5445470912,0,2,2,0,1,0,0
25185,4,.5445470912,0,2,3,0,1,0,0
25185,6,.5445470912,0,2,2,0,1,1,0
25187,1,.1415637601,1,3,3,0,1,0,0
25187,4,.1415637601,1,3,1,0,1,0,0
25187,6,.1415637601,0,1,1,0,1,1,0
25197,1,.2000702241,1,4,3,1,0,0,0
25197,4,.2000702241,1,4,4,1,0,0,0
25197,6,.2000702241,1,4,2,1,0,1,1
25237,1,.3015350922,1,1,1,0,1,0,0
25237,4,.3015350922,1,1,3,1,1,0,0
25237,6,.3015350922,1,2,3,1,1,1,1
25252,1,.0763612341,0,1,3,0,0,0,0
25252,4,.0763612341,0,1,3,0,0,0,0
25252,6,.0763612341,0,1,1,0,0,1,0
25293,1,.158407089,0,1,3,1,0,0,0
25293,4,.158407089,1,3,4,1,0,0,0
25293,6,.158407089,1,3,4,1,0,1,1
25355,1,.4389807398,1,2,3,0,1,0,0
25355,4,.4389807398,1,2,3,0,1,0,0
25355,6,.4389807398,1,4,4,0,1,1,1
25380,1,.4763708809,0,2,3,0,0,0,0
25380,4,.4763708809,0,2,1,0,0,0,0
25380,6,.4763708809,0,1,2,0,0,1,0
25421,1,.5451193282,0,1,3,1,0,0,0
25421,4,.5451193282,0,3,3,1,0,0,0
25421,6,.5451193282,0,1,3,1,0,1,0
25428,1,.4797718943,1,1,3,1,1,0,0
25428,4,.4797718943,1,2,3,1,1,0,0
25428,6,.4797718943,1,2,3,1,1,1,1
25540,1,.1399823951,1,1,3,0,1,0,0
25540,4,.1399823951,1,3,3,0,1,0,0
25540,6,.1399823951,1,1,2,1,1,1,1
25601,1,.3015350922,0,4,3,0,0,0,0
25601,4,.3015350922,1,3,3,0,0,0,0
25601,6,.3015350922,0,2,4,0,0,1,0
25604,1,1.238174244,0,3,1,0,1,0,0
25604,4,1.238174244,0,3,1,0,1,0,0
25604,6,1.238174244,0,4,1,0,1,1,0
25609,1,.323057578,1,3,2,0,0,0,0
25609,4,.323057578,1,5,2,0,0,0,0
25609,6,.323057578,1,5,1,0,0,1,1
25626,1,.4510154102,1,1,3,0,1,0,0
25626,4,.4510154102,1,1,1,0,1,0,0
25626,6,.4510154102,1,1,2,0,1,1,1
25632,1,.3221387758,0,1,1,0,0,0,0
25632,4,.3221387758,0,1,1,0,0,0,0
25632,6,.3221387758,0,1,3,0,0,1,0
25650,1,1.929865253,1,3,3,0,0,0,0
25650,4,1.929865253,0,1,3,1,0,0,0
25650,6,1.929865253,0,1,3,1,0,1,0
25676,1,.4009861633,1,2,2,0,1,0,0
25676,4,.4009861633,1,3,3,0,1,0,0
25676,6,.4009861633,1,2,2,0,1,1,1
25699,1,.3455053603,1,2,2,0,1,0,0
25699,4,.3455053603,0,2,2,0,1,0,0
25699,6,.3455053603,1,2,2,0,1,1,1
25704,1,.1652570877,1,4,4,1,1,0,0
25704,4,.1652570877,1,4,3,1,1,0,0
25704,6,.1652570877,1,3,3,1,1,1,1
25721,1,.2180482179,0,2,3,0,0,0,0
25721,4,.2180482179,0,1,3,0,0,0,0
25721,6,.2180482179,0,2,2,0,0,1,0
25748,1,.2000702241,1,5,2,1,1,0,0
25748,4,.2000702241,1,1,4,1,1,0,0
25748,6,.2000702241,1,2,3,1,1,1,1
25762,1,.1115294308,0,1,1,0,0,0,0
25762,4,.1115294308,0,1,1,0,0,0,0
25762,6,.1115294308,0,1,1,0,0,1,0
25780,1,.1415637601,1,1,2,0,1,0,0
25780,4,.1415637601,1,1,3,0,1,0,0
25780,6,.1415637601,1,1,2,1,1,1,1
25782,1,.4538196094,1,2,3,0,0,0,0
25782,4,.4538196094,1,2,3,0,0,0,0
25782,6,.4538196094,1,2,3,1,0,1,1
25797,1,.485054295,1,1,3,0,1,0,0
25797,4,.485054295,1,1,3,0,1,0,0
25797,6,.485054295,1,1,4,1,1,1,1
25805,1,.2617050952,1,4,2,0,1,0,0
25805,4,.2617050952,1,4,2,0,1,0,0
25805,6,.2617050952,1,4,2,1,1,1,1
25845,1,.1119199247,1,2,4,1,1,0,0
25845,4,.1119199247,1,1,3,1,1,0,0
25845,6,.1119199247,1,1,3,1,1,1,1
25877,1,.1695688006,1,3,3,1,1,0,0
25877,4,.1695688006,1,3,4,1,1,0,0
25877,6,.1695688006,1,3,3,1,1,1,1
25904,1,.0894722532,1,1,2,0,0,0,0
25904,4,.0894722532,1,1,1,0,0,0,0
25904,6,.0894722532,1,1,2,1,0,1,1
25935,1,.4532787222,1,5,2,0,0,0,0
25935,4,.4532787222,1,3,1,1,0,0,0
25935,6,.4532787222,0,4,2,1,0,1,0
25939,1,.2575251544,0,5,1,0,1,0,0
25939,4,.2575251544,1,4,1,0,1,0,0
25939,6,.2575251544,0,2,3,0,1,1,0
25969,1,.6337764478,0,2,3,0,1,0,0
25969,4,.6337764478,0,3,3,1,1,0,0
25969,6,.6337764478,0,3,2,0,1,1,0
25970,1,2.036212255,1,2,3,0,1,0,0
25970,4,2.036212255,1,1,3,1,1,0,0
25970,6,2.036212255,1,2,3,1,1,1,1
25979,1,.4207694455,0,5,2,0,1,0,0
25979,4,.4207694455,0,2,4,0,1,0,0
25979,6,.4207694455,0,5,3,0,1,1,0
26038,1,.1119199247,1,5,1,1,1,0,0
26038,4,.1119199247,1,4,1,1,1,0,0
26038,6,.1119199247,1,2,3,1,1,1,1
26089,1,.3742096765,1,2,2,0,0,0,0
26089,4,.3742096765,1,2,3,0,0,0,0
26089,6,.3742096765,1,2,3,0,0,1,1
26091,1,.3218149262,0,2,3,1,1,0,0
26091,4,.3218149262,1,3,2,1,1,0,0
26091,6,.3218149262,1,3,2,1,1,1,1
26137,1,.6590257497,1,4,4,1,0,0,0
26137,4,.6590257497,1,3,4,1,0,0,0
26137,6,.6590257497,1,3,3,1,0,1,1
26147,1,.1606766355,0,3,1,0,1,0,0
26147,4,.1606766355,1,3,1,0,1,0,0
26147,6,.1606766355,1,3,1,0,1,1,1
26154,1,.0730870386,1,1,3,1,0,0,0
26154,4,.0730870386,1,4,4,1,0,0,0
26154,6,.0730870386,1,5,3,1,0,1,1
26164,1,.1637651357,1,1,2,0,0,0,0
26164,4,.1637651357,1,1,2,0,0,0,0
26164,6,.1637651357,1,1,3,1,0,1,1
26175,1,.5401979545,1,1,3,1,0,0,0
26175,4,.5401979545,1,1,3,1,0,0,0
26175,6,.5401979545,0,1,3,0,0,1,0
26262,1,.1606766355,1,1,2,0,1,0,0
26262,4,.1606766355,1,1,1,0,1,0,0
26262,6,.1606766355,0,5,2,0,1,1,0
26264,1,.1695688006,1,2,3,1,1,0,0
26264,4,.1695688006,1,3,3,1,1,0,0
26264,6,.1695688006,1,3,3,1,1,1,1
26285,1,.1399823951,1,2,1,0,1,0,0
26285,4,.1399823951,1,3,1,0,1,0,0
26285,6,.1399823951,0,4,2,0,1,1,0
26300,1,.1400630517,1,1,4,1,1,0,0
26300,4,.1400630517,1,2,2,1,1,0,0
26300,6,.1400630517,1,2,3,1,1,1,1
26302,1,.6590257497,1,3,1,1,1,0,0
26302,4,.6590257497,1,3,1,1,1,0,0
26302,6,.6590257497,1,3,3,1,1,1,1
26312,1,.7864949468,1,5,3,1,1,0,0
26312,4,.7864949468,1,4,4,1,1,0,0
26312,6,.7864949468,1,3,4,1,1,1,1
26350,1,.3845865307,0,3,3,0,1,0,0
26350,4,.3845865307,1,5,3,0,1,0,0
26350,6,.3845865307,0,1,2,0,1,1,0
26402,1,.0676862007,0,3,3,0,0,0,0
26402,4,.0676862007,0,3,2,0,0,0,0
26402,6,.0676862007,0,2,3,0,0,1,0
26494,1,.5107633094,1,5,3,0,1,0,0
26494,4,.5107633094,1,5,3,0,1,0,0
26494,6,.5107633094,1,5,3,0,1,1,1
26498,1,.4027869424,0,1,2,1,1,0,0
26498,4,.4027869424,0,1,3,1,1,0,0
26498,6,.4027869424,1,5,4,1,1,1,1
26517,1,.1818471924,1,1,2,0,0,0,0
26517,4,.1818471924,1,1,1,0,0,0,0
26517,6,.1818471924,0,1,1,0,0,1,0
26533,1,1.048574579,1,2,3,1,1,0,0
26533,4,1.048574579,1,3,3,1,1,0,0
26533,6,1.048574579,1,4,3,1,1,1,1
26563,1,.1399823951,1,2,1,0,1,0,0
26563,4,.1399823951,1,3,2,0,1,0,0
26563,6,.1399823951,1,3,2,0,1,1,1
26565,1,.1857684358,0,1,2,0,1,0,0
26565,4,.1857684358,0,1,3,1,1,0,0
26565,6,.1857684358,0,1,2,0,1,1,0
26602,1,.5832346052,1,1,2,0,0,0,0
26602,4,.5832346052,1,1,3,0,0,0,0
26602,6,.5832346052,0,1,2,0,0,1,0
26631,1,.4620139308,1,5,3,1,1,0,0
26631,4,.4620139308,1,3,3,1,1,0,0
26631,6,.4620139308,1,2,3,1,1,1,1
26655,1,.2530621182,1,1,3,1,1,0,0
26655,4,.2530621182,1,1,3,1,1,0,0
26655,6,.2530621182,1,1,4,1,1,1,1
26679,1,.1606766355,1,1,1,0,0,0,0
26679,4,.1606766355,1,1,1,0,0,0,0
26679,6,.1606766355,1,3,1,0,0,1,1
26697,1,.1598502276,0,4,3,0,1,0,0
26697,4,.1598502276,1,3,2,0,1,0,0
26697,6,.1598502276,0,4,3,0,1,1,0
26754,1,.6629484839,1,2,3,1,1,0,0
26754,4,.6629484839,1,1,3,1,1,0,0
26754,6,.6629484839,1,1,3,1,1,1,1
26788,1,.0751377651,0,1,1,0,1,0,0
26788,4,.0751377651,0,1,1,0,1,0,0
26788,6,.0751377651,0,1,2,0,1,1,0
26832,1,.8644335511,1,3,4,1,1,0,0
26832,4,.8644335511,1,4,4,1,1,0,0
26832,6,.8644335511,1,4,4,1,1,1,1
26841,1,.5453413481,0,1,1,0,1,0,0
26841,4,.5453413481,0,3,1,0,1,0,0
26841,6,.5453413481,0,2,1,0,1,1,0
26854,1,.1975029116,0,1,1,0,0,0,0
26854,4,.1975029116,0,1,1,0,0,0,0
26854,6,.1975029116,0,1,1,0,0,1,0
26882,1,.1695688006,0,4,4,1,1,0,0
26882,4,.1695688006,1,5,4,1,1,0,0
26882,6,.1695688006,1,5,4,1,1,1,1
26890,1,.742775206,1,2,4,0,1,0,0
26890,4,.742775206,1,1,3,0,1,0,0
26890,6,.742775206,1,4,4,1,1,1,1
26891,1,.2664833978,0,3,3,1,1,0,0
26891,4,.2664833978,0,3,2,1,1,0,0
26891,6,.2664833978,0,3,2,0,1,1,0
26899,1,.8290002172,0,1,4,1,1,0,0
26899,4,.8290002172,1,2,3,1,1,0,0
26899,6,.8290002172,0,2,4,1,1,1,0
26922,1,.2073962078,1,2,3,1,1,0,0
26922,4,.2073962078,1,1,2,1,1,0,0
26922,6,.2073962078,1,2,2,1,1,1,1
26979,1,.5960934248,0,4,2,0,1,0,0
26979,4,.5960934248,0,5,2,0,1,0,0
26979,6,.5960934248,0,2,2,0,1,1,0
26980,1,.3109052086,0,5,1,1,1,0,0
26980,4,.3109052086,1,5,2,1,1,0,0
26980,6,.3109052086,1,4,2,1,1,1,1
26989,1,.0730870386,1,2,1,1,0,0,0
26989,4,.0730870386,1,3,1,1,0,0,0
26989,6,.0730870386,1,1,4,1,0,1,1
27000,1,.1463986692,1,2,1,1,1,0,0
27000,4,.1463986692,1,2,3,1,1,0,0
27000,6,.1463986692,1,2,2,1,1,1,1
27007,1,.2746917985,1,1,3,0,0,0,0
27007,4,.2746917985,1,1,3,0,0,0,0
27007,6,.2746917985,0,1,2,0,0,1,0
27038,1,.6021568915,0,1,3,0,1,0,0
27038,4,.6021568915,1,1,4,0,1,0,0
27038,6,.6021568915,0,1,4,0,1,1,0
27061,1,.175360182,1,4,3,1,1,0,0
27061,4,.175360182,1,4,3,1,1,0,0
27061,6,.175360182,1,3,3,1,1,1,1
27092,1,1.012019322,0,3,1,0,1,0,0
27092,4,1.012019322,0,1,1,0,1,0,0
27092,6,1.012019322,0,2,2,0,1,1,0
27093,1,.2069033383,1,2,4,1,1,0,0
27093,4,.2069033383,1,2,4,1,1,0,0
27093,6,.2069033383,1,3,4,1,1,1,1
27188,1,1.007033151,1,1,4,1,1,0,0
27188,4,1.007033151,1,1,3,1,1,0,0
27188,6,1.007033151,1,3,4,1,1,1,1
27191,1,1.854343237,0,2,2,1,1,0,0
27191,4,1.854343237,0,2,2,1,1,0,0
27191,6,1.854343237,0,2,3,1,1,1,0
27200,1,.3405306456,1,1,4,1,1,0,0
27200,4,.3405306456,1,1,3,1,1,0,0
27200,6,.3405306456,0,2,3,1,1,1,0
27228,1,.1857684358,1,1,3,0,0,0,0
27228,4,.1857684358,1,3,1,0,0,0,0
27228,6,.1857684358,1,1,2,0,0,1,1
27284,1,.1695688006,1,4,4,1,1,0,0
27284,4,.1695688006,1,5,4,1,1,0,0
27284,6,.1695688006,1,4,4,1,1,1,1
27322,1,.0730449507,1,2,3,1,1,0,0
27322,4,.0730449507,1,1,3,1,1,0,0
27322,6,.0730449507,1,1,3,1,1,1,1
27328,1,.2488848672,1,3,4,0,1,0,0
27328,4,.2488848672,1,1,3,0,1,0,0
27328,6,.2488848672,0,3,4,0,1,1,0
27369,1,.4185306983,1,5,2,1,1,0,0
27369,4,.4185306983,1,3,4,1,1,0,0
27369,6,.4185306983,1,4,2,1,1,1,1
27421,1,.5401979545,0,1,1,1,1,0,0
27421,4,.5401979545,0,1,4,1,1,0,0
27421,6,.5401979545,1,3,3,1,1,1,1
27449,1,1.122328813,0,5,2,1,1,0,0
27449,4,1.122328813,0,5,1,1,1,0,0
27449,6,1.122328813,0,1,2,1,1,1,0
27463,1,.3325085788,0,1,1,0,1,0,0
27463,4,.3325085788,0,1,3,0,1,0,0
27463,6,.3325085788,0,1,1,0,1,1,0
27518,1,.6010247694,1,2,3,1,1,0,0
27518,4,.6010247694,1,2,4,1,1,0,0
27518,6,.6010247694,0,4,3,1,1,1,0
27587,1,.452462566,1,4,4,0,1,0,0
27587,4,.452462566,1,1,2,0,1,0,0
27587,6,.452462566,1,2,2,1,1,1,1
27595,1,.1209971627,0,2,1,0,0,0,0
27595,4,.1209971627,0,3,3,0,0,0,0
27595,6,.1209971627,0,2,3,0,0,1,0
27596,1,.3774013891,1,3,3,0,1,0,0
27596,4,.3774013891,1,1,2,0,1,0,0
27596,6,.3774013891,0,3,2,0,1,1,0
27669,1,.2818164529,1,2,2,1,1,0,0
27669,4,.2818164529,1,3,3,1,1,0,0
27669,6,.2818164529,1,2,3,1,1,1,1
27685,1,.1860063648,1,5,1,0,0,0,0
27685,4,.1860063648,1,5,1,0,0,0,0
27685,6,.1860063648,0,5,1,0,0,1,0
27687,1,.352562183,1,4,1,1,1,0,0
27687,4,.352562183,1,5,4,1,1,0,0
27687,6,.352562183,1,5,4,1,1,1,1
27788,1,.4316022853,0,4,2,0,1,0,0
27788,4,.4316022853,0,2,2,1,1,0,0
27788,6,.4316022853,1,1,2,0,1,1,1
27828,1,.6821198782,1,1,4,1,1,0,0
27828,4,.6821198782,1,1,4,1,1,0,0
27828,6,.6821198782,1,2,4,1,1,1,1
27830,1,2.085615495,1,2,4,1,1,0,0
27830,4,2.085615495,1,1,4,1,1,0,0
27830,6,2.085615495,1,2,4,1,1,1,1
27881,1,.1606766355,0,1,2,0,1,0,0
27881,4,.1606766355,0,1,1,0,1,0,0
27881,6,.1606766355,1,1,2,0,1,1,1
27888,1,.3706043139,1,3,3,1,1,0,0
27888,4,.3706043139,1,3,3,1,1,0,0
27888,6,.3706043139,1,2,4,1,1,1,1
27894,1,.1157423907,1,1,1,1,1,0,0
27894,4,.1157423907,1,1,1,1,1,0,0
27894,6,.1157423907,1,1,1,1,1,1,1
27902,1,.3736865961,1,2,3,0,0,0,0
27902,4,.3736865961,1,1,3,0,0,0,0
27902,6,.3736865961,0,1,2,0,0,1,0
27960,1,.1588817664,0,3,1,0,1,0,0
27960,4,.1588817664,1,3,3,0,1,0,0
27960,6,.1588817664,0,1,1,0,1,1,0
27976,1,.3814016278,1,1,1,1,1,0,0
